"ideo","pid","indiv_hwSuccess","indiv_failsame","indiv_willwork","egal_ensureEO","egal_probnoequal","egal_lessproblem","ofr_divineplan","ofr_lessable","sr_generations","sr_realchange","sr_tryhard","sr_workway","sr_welfare","sr_deserveless","sr_complaint","sr_crspeed"
0.45,1.33333333333333,2,3,4,1,4,1,1,1,5,5,3,5,4,3,3,3
1.26666666666667,1.43333333333333,3,3,4,1,5,3,5,1,NA,5,NA,4,3,4,NA,3
1.34166666666667,1.775,NA,NA,NA,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.55,0.666666666666667,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1.575,2,1,4,1,2,2,3,4,3,3,4,2,4,3,3,3
0.5,0.541666666666667,2,2,5,1,1,2,5,2,2,5,4,5,4,4,2,3
0.925,0.95,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1
0,1,2,4,2,1,1,1,1,1,3,5,2,3,4,4,4,3
1.68333333333333,1.775,5,2,4,2,5,3,4,1,1,5,4,5,5,5,5,5
1.53333333333333,0.3,4,4,4,2,2,2,4,4,2,5,3,4,5,4,4,5
0.833333333333333,1.48333333333333,3,2,2,4,4,4,5,3,3,5,4,4,4,3,4,3
1.24166666666667,0.591666666666667,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.441666666666667,0.3,4,2,4,1,3,3,1,1,1,3,2,1,2,1,2,1
0.833333333333333,0.166666666666667,NA,NA,NA,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.833333333333333,0.756666666666667,4,4,4,1,4,2,2,4,2,5,5,5,5,4,4,5
1.44166666666667,1.40833333333333,2,5,4,1,5,2,2,2,2,3,4,3,3,4,2,3
0,0.5,5,1,5,1,4,2,3,1,4,NA,NA,5,3,NA,3,3
1.75833333333333,1.68333333333333,4,4,4,1,4,4,4,2,4,1,3,4,2,NA,4,5
0.825,1.625,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,1.43333333333333,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.958333333333333,1.31666666666667,NA,NA,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.25,5,1,4,1,4,4,NA,2,2,NA,2,4,3,3,3,3
1.55833333333333,1.39166666666667,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.55833333333333,1.625,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.5,1.16666666666667,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.75833333333333,1.775,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.733333333333333,0.733333333333333,4,4,2,1,1,2,1,1,2,3,2,2,2,2,2,1
1.16666666666667,1.16666666666667,1,2,5,1,3,1,1,3,1,1,2,4,2,4,1,3
1.1,1.21666666666667,3,2,4,1,2,3,3,1,4,3,4,2,5,4,3,1
0.5,1.625,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.833333333333333,0.833333333333333,4,2,4,2,2,4,5,4,2,3,4,4,4,4,3,5
0.6,1.21666666666667,NA,NA,NA,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.425,1.15,1,4,5,2,1,2,1,2,2,3,4,4,2,4,4,5
0.883333333333333,1.28333333333333,2,1,2,5,1,5,1,1,1,5,1,3,5,2,2,3
1.21666666666667,1.43333333333333,NA,NA,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.441666666666667,0.758333333333333,NA,NA,NA,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.491666666666667,NA,NA,NA,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.05,0.733333333333333,NA,NA,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.55833333333333,1.6,2,4,4,1,4,3,2,1,4,3,4,4,3,4,4,3
0.391666666666667,0.225,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.33333333333333,0.075,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,0.741666666666667,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.51666666666667,1.60833333333333,NA,NA,NA,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.833333333333333,1.16666666666667,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.85,1.65,5,5,5,5,5,5,1,1,2,1,4,5,4,4,4,3
1.75833333333333,1.85,NA,NA,NA,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.11666666666667,0.325,3,2,4,1,4,2,1,1,5,3,5,5,5,4,5,1
1.16666666666667,1.16666666666667,4,5,4,1,4,2,1,1,2,3,3,4,2,4,5,3
1.225,1.16666666666667,5,5,5,1,5,3,1,1,1,5,5,5,5,5,5,5
1.05,0.55,4,4,4,1,2,3,2,2,1,3,3,2,2,3,4,3
1.38333333333333,1,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.325,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.566666666666667,0.225,4,4,4,1,2,2,1,1,1,3,2,2,2,3,2,1
1.16666666666667,1.5,4,2,5,3,4,4,3,3,2,3,2,5,2,2,2,3
1,0.566666666666667,2,2,4,2,2,3,4,3,4,5,3,3,3,4,3,3
1.29166666666667,0.833333333333333,3,2,4,4,3,3,1,1,1,5,1,4,4,3,3,1
1.16666666666667,1.48333333333333,4,5,4,2,2,1,1,1,2,3,4,4,4,4,3,3
1.43333333333333,1.38333333333333,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.36666666666667,1.38333333333333,NA,NA,NA,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.7,1.925,NA,NA,NA,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.16666666666667,0.616666666666667,2,4,4,4,3,4,1,2,2,3,4,5,4,4,3,5
1,1.33333333333333,4,1,5,3,3,2,5,3,4,5,5,4,5,3,2,1
1.58333333333333,1.45833333333333,4,4,4,1,3,5,1,NA,4,5,3,5,4,5,5,5
0,0.441666666666667,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.5,NA,NA,NA,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,0,1,1,4,1,1,1,1,1,4,5,5,5,3,4,3,3
0.45,0.15,NA,NA,NA,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.26666666666667,0.833333333333333,4,2,5,2,3,3,4,3,2,5,4,2,4,4,NA,3
0.783333333333333,0.3,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.95,0.566666666666667,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.38333333333333,1.6,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.26666666666667,1.7,2,4,5,1,4,1,5,4,5,3,2,5,5,5,5,5
1,1.21666666666667,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1.775,NA,NA,NA,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.541666666666667,NA,NA,NA,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,0.566666666666667,2,2,4,1,1,2,1,1,3,3,5,5,5,3,2,5
0.425,2,4,2,4,1,1,2,3,1,3,1,4,3,4,2,2,5
1.7,0.166666666666667,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.9,1.075,4,5,5,2,4,3,4,NA,3,5,4,5,5,5,5,5
0.95,1,4,4,5,1,2,4,1,1,5,3,5,5,5,4,4,3
0.316666666666667,0.558333333333333,4,2,4,1,3,4,1,1,2,3,2,2,4,2,3,3
0.733333333333333,0.616666666666667,5,4,4,2,2,1,1,1,1,3,2,2,3,3,4,3
1.05,1,NA,NA,NA,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.60833333333333,1.85,5,4,5,4,4,3,1,1,2,5,4,4,5,4,4,3
1,0.425,4,2,5,2,2,2,1,2,2,5,3,5,4,3,3,3
1,1.31666666666667,4,3,4,1,4,4,1,1,1,3,2,2,2,3,3,3
0.5,1.925,4,3,3,1,4,4,4,4,3,3,3,4,4,3,3,5
0,0.5,3,3,3,1,5,1,1,3,3,NA,3,3,3,3,3,NA
1.51666666666667,1.725,NA,NA,NA,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.125,1.21666666666667,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.45,0.3,NA,NA,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,0.683333333333333,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.75833333333333,1.68333333333333,4,4,4,2,4,4,2,4,2,5,4,4,4,4,4,3
0,0.166666666666667,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.26666666666667,0.833333333333333,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.45,1,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.366666666666667,0.533333333333333,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.683333333333333,0.558333333333333,NA,NA,NA,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.833333333333333,1.16666666666667,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.95,0.666666666666667,5,3,4,1,2,2,1,2,1,3,4,3,2,4,2,3
0.666666666666667,1.33333333333333,NA,NA,NA,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.6,0.95,NA,NA,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1.33333333333333,2,4,4,1,4,4,3,2,2,3,4,5,4,3,2,3
0.608333333333333,0.683333333333333,2,4,2,1,2,2,1,1,1,1,2,4,4,5,1,1
0.45,0.666666666666667,4,3,5,2,3,2,3,3,4,3,3,5,4,3,3,3
0.833333333333333,0.616666666666667,2,5,5,1,1,1,5,2,5,5,5,5,5,5,5,5
1.125,1.925,5,2,5,1,2,1,5,2,4,NA,4,5,2,4,3,3
1.33333333333333,1.23333333333333,NA,NA,NA,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.6,0.441666666666667,NA,NA,NA,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.991666666666667,0.8,1,4,5,5,5,1,3,3,1,3,4,5,5,2,3,1
1.83333333333333,1.39166666666667,5,4,5,1,3,3,3,1,4,5,5,5,4,3,3,3
1.60833333333333,1.48333333333333,5,4,5,3,3,3,1,1,2,3,3,3,4,4,3,3
0.425,1.16666666666667,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.683333333333333,0.3,NA,NA,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.325,2,4,4,1,2,2,1,1,2,1,1,2,3,2,2,1
1.68333333333333,1.925,5,4,5,1,4,2,3,1,2,5,3,5,2,5,5,3
1.31666666666667,1.33333333333333,2,5,5,2,2,1,3,1,2,5,4,2,4,5,3,3
1.21666666666667,1.33333333333333,NA,NA,NA,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.6,0.925,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.39166666666667,1.625,NA,NA,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.85,0.466666666666667,4,2,2,1,3,4,1,2,2,3,4,3,4,3,4,3
1.28333333333333,1.09166666666667,2,4,4,1,2,3,2,2,2,5,4,5,4,3,3,5
0.466666666666667,1,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.666666666666667,4,3,4,1,1,1,1,1,3,3,2,4,2,4,3,3
1.48333333333333,1.26666666666667,4,2,4,1,4,4,5,2,4,5,2,4,2,5,5,5
1,0.225,3,2,5,1,3,2,5,2,4,3,4,4,4,5,3,3
0.35,0.566666666666667,2,1,5,1,1,2,4,1,1,3,2,2,2,NA,3,3
0.566666666666667,1.43333333333333,NA,NA,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.23333333333333,0.45,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.55833333333333,1.675,2,3,4,3,2,3,3,3,3,3,4,4,4,4,3,3
0.5,0.833333333333333,2,4,4,2,4,3,2,2,2,1,4,3,4,3,3,3
0.391666666666667,0.225,2,4,2,1,2,1,1,1,1,1,2,2,2,4,2,1
1,1,5,5,5,4,4,5,1,1,5,5,5,4,2,5,5,5
1,1.29166666666667,NA,NA,NA,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,2,3,4,3,4,3,5,2,3,3,2,3,4,3,3,3
1.11666666666667,0.733333333333333,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.1,1.43333333333333,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.575,1.24166666666667,5,3,5,1,1,1,5,5,1,5,5,5,5,4,4,3
1.39166666666667,1.55833333333333,NA,NA,NA,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.925,1,1,4,5,1,2,4,1,5,2,3,4,5,5,4,2,5
0,1.25,NA,NA,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.16666666666667,1.16666666666667,NA,NA,NA,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.85,1.16666666666667,NA,NA,NA,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.675,1.75,5,5,5,1,5,5,1,1,5,5,5,5,1,5,3,3
1.48333333333333,0,5,4,5,1,3,1,1,1,4,3,4,4,4,4,4,3
0.558333333333333,1.225,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.45,1.55833333333333,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.05,0.666666666666667,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.333333333333333,0.516666666666667,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.83333333333333,1.51666666666667,2,5,4,2,1,5,1,3,5,5,5,5,1,5,5,5
0.625,1.51666666666667,2,1,2,1,1,1,5,1,4,3,5,4,4,2,2,3
0.55,0.833333333333333,2,1,5,1,1,1,3,4,2,3,4,5,5,4,3,5
0.833333333333333,1.6,NA,NA,NA,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,NA,NA,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.48333333333333,0.375,NA,NA,NA,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1.25833333333333,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.25,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.1,0.5,4,4,5,1,1,4,4,3,1,5,4,5,5,4,2,5
0.633333333333333,0.35,NA,NA,NA,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.6,0.666666666666667,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.38333333333333,1.50833333333333,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.9,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.68333333333333,1.43333333333333,4,4,4,1,3,2,5,1,2,3,2,2,2,2,4,3
1.63333333333333,1.725,5,2,5,1,4,2,2,2,1,5,2,2,2,4,4,3
1.55833333333333,1.31666666666667,NA,NA,NA,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.68333333333333,1.775,2,2,4,1,4,2,1,1,1,3,2,2,2,2,4,3
1.31666666666667,1.26666666666667,2,4,4,2,2,4,1,3,2,5,5,4,4,4,2,3
1.31666666666667,1.26666666666667,NA,NA,NA,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.9,1.6,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.55,1.68333333333333,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.441666666666667,0.05,2,2,4,1,1,1,1,1,2,3,1,2,2,2,3,1
1.39166666666667,1.53333333333333,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.908333333333333,0.758333333333333,4,4,4,2,4,3,3,1,4,5,4,4,4,4,3,1
0.708333333333333,0.666666666666667,5,5,5,3,4,4,4,2,2,5,4,3,4,4,3,5
0.391666666666667,0.15,2,4,2,1,2,2,1,1,2,1,2,2,1,4,4,3
0.5,1.16666666666667,1,1,5,1,4,1,4,1,4,3,4,4,3,4,4,3
1.1,1.16666666666667,4,5,5,3,5,3,5,1,2,3,5,5,5,5,3,5
0,0.075,1,2,5,1,1,1,3,3,3,3,5,5,5,3,3,5
1,0.733333333333333,4,4,4,1,2,2,1,1,2,5,4,4,4,4,3,3
1.36666666666667,1.29166666666667,NA,NA,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.16666666666667,0.783333333333333,NA,NA,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.633333333333333,1.55833333333333,5,5,4,1,4,4,1,1,2,5,2,4,2,4,5,5
0.883333333333333,1.38333333333333,4,2,5,1,5,2,1,1,2,3,2,2,2,3,4,3
0.5,0.5,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,0.666666666666667,2,2,5,4,5,4,3,3,4,3,4,4,4,4,4,3
1.55833333333333,0.666666666666667,4,4,4,1,3,4,1,1,2,1,2,3,2,2,3,3
0.45,1,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.68333333333333,1.21666666666667,5,4,5,1,2,3,5,1,4,5,4,5,4,5,4,3
0.9,0,NA,NA,NA,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.45,0.616666666666667,3,3,2,1,2,5,4,3,4,3,5,4,4,3,3,3
0.883333333333333,0.541666666666667,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.38333333333333,1.625,NA,NA,NA,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.425,1.21666666666667,4,4,4,1,2,3,1,1,5,3,4,5,5,5,2,3
1.31666666666667,0.391666666666667,4,5,4,4,4,4,1,1,4,5,3,3,3,4,4,3
1.10833333333333,1.55833333333333,NA,NA,NA,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.883333333333333,0.441666666666667,2,2,4,2,5,5,4,4,2,5,4,4,4,4,4,3
0,0.5,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.666666666666667,0.658333333333333,4,4,5,1,2,2,1,1,2,3,4,4,4,4,4,3
1.11666666666667,0.425,5,4,5,1,3,3,4,2,2,5,4,4,2,4,4,3
1.34166666666667,0.833333333333333,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.16666666666667,1.35,2,2,4,1,1,1,4,2,2,3,2,4,2,2,2,5
0.833333333333333,0.791666666666667,4,1,5,1,2,2,2,3,5,5,5,5,5,4,4,5
1.38333333333333,1.775,NA,NA,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.833333333333333,0.833333333333333,NA,NA,NA,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.55833333333333,1.6,NA,NA,NA,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1.53333333333333,5,3,4,3,2,2,4,2,2,1,4,4,5,3,3,3
1.05,0.666666666666667,2,1,5,1,3,1,5,2,3,5,2,3,3,2,3,3
0.5,1.38333333333333,4,2,4,2,2,1,4,2,2,3,4,3,3,3,3,3
1.11666666666667,0.833333333333333,2,2,4,1,2,4,2,2,4,5,3,2,4,4,4,3
0.391666666666667,0.15,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
0.55,1,5,5,5,4,2,1,5,2,3,3,3,2,3,3,3,3
0.95,1.45833333333333,2,5,5,1,5,2,1,1,1,5,4,4,4,5,4,3
0.166666666666667,0,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.48333333333333,1.38333333333333,NA,NA,NA,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1.23333333333333,2,4,3,2,4,4,2,4,4,5,4,4,NA,4,2,3
1.59166666666667,0.933333333333333,4,1,5,5,5,4,5,4,2,5,4,5,5,5,5,5
0.425,1.16666666666667,4,2,5,1,4,1,2,2,4,5,4,5,4,4,3,3
1.55833333333333,1.775,4,4,4,2,3,3,3,2,2,3,3,3,4,4,4,3
0.825,0.666666666666667,1,2,4,2,4,2,2,3,2,5,3,5,5,5,2,3
0.616666666666667,1.29166666666667,2,2,3,3,3,2,1,1,5,3,4,5,3,3,4,3
1.36666666666667,1.65,NA,NA,NA,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.68333333333333,1.65,1,1,4,1,2,3,5,1,1,5,2,2,2,1,2,1
0.925,1.29166666666667,5,5,5,1,5,1,1,1,5,5,4,5,5,4,5,3
0.683333333333333,0.633333333333333,NA,NA,NA,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.29166666666667,0.591666666666667,NA,NA,NA,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,0.833333333333333,4,4,5,1,5,2,4,1,2,5,4,4,4,4,4,3
1.21666666666667,0.391666666666667,5,4,4,1,2,1,1,1,2,5,2,4,4,3,3,3
1,0.391666666666667,2,5,4,4,4,4,1,1,2,5,4,5,4,4,5,5
0.833333333333333,1.38333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,1.16666666666667,NA,NA,NA,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.8,0.566666666666667,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.26666666666667,0.783333333333333,4,5,4,2,5,4,2,1,4,1,5,4,3,4,4,3
0.633333333333333,0.733333333333333,NA,NA,NA,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.05,1.33333333333333,NA,NA,NA,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.53333333333333,1.7,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1.34166666666667,5,5,5,4,5,5,1,1,2,1,5,5,1,1,2,NA
1.11666666666667,1.45833333333333,NA,NA,NA,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.425,0.591666666666667,4,4,5,1,2,1,4,1,4,5,5,5,5,5,5,3
0.5,1.43333333333333,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,0.441666666666667,3,1,5,1,5,1,3,2,2,3,4,4,3,4,4,5
0.5,1,1,1,3,2,1,3,2,1,4,5,5,5,4,5,4,5
0.55,0.566666666666667,5,4,5,1,1,1,3,2,5,3,5,5,5,5,2,5
0.95,1.83333333333333,5,5,5,1,5,5,4,2,4,5,4,5,4,5,1,5
1,0.666666666666667,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.26666666666667,1.48333333333333,2,4,5,1,3,2,2,1,3,3,3,2,4,3,3,1
0.516666666666667,0.683333333333333,4,4,4,1,1,1,1,1,1,3,2,2,2,2,2,3
0.4,0.616666666666667,2,2,2,1,2,2,1,1,4,5,2,2,3,3,2,5
0,1,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.33333333333333,1.26666666666667,2,4,4,1,1,5,3,1,1,3,4,2,1,3,NA,5
0.375,0.391666666666667,NA,NA,NA,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.683333333333333,0.35,4,2,4,1,1,2,2,1,2,3,4,4,2,4,2,5
0.55,0.541666666666667,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.908333333333333,0.85,NA,NA,NA,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1.16666666666667,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.875,0.616666666666667,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.733333333333333,0.351666666666667,4,5,5,1,3,2,4,1,2,5,4,5,4,5,2,3
1,1,NA,NA,NA,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.34166666666667,1.925,5,4,4,2,5,3,2,1,5,3,4,2,4,4,3,3
1.075,1.21666666666667,1,1,4,1,1,1,2,2,2,3,4,4,4,4,5,5
1.25,0,NA,NA,NA,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.16666666666667,1,NA,NA,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.16666666666667,1.43333333333333,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.833333333333333,0.833333333333333,NA,NA,NA,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,1,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.16666666666667,0.5,3,3,3,1,5,5,3,2,4,5,4,5,3,4,5,NA
1.68333333333333,1.775,NA,NA,NA,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.33333333333333,0.875,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.05,0.666666666666667,2,4,4,2,2,4,3,2,5,5,4,5,5,5,5,5
0.708333333333333,1.85,2,2,5,1,2,2,4,3,1,3,5,4,4,4,4,3
0.9,1.23333333333333,1,2,3,2,2,2,1,1,2,1,3,3,1,3,3,3
1,0.716666666666667,NA,NA,NA,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.683333333333333,0.733333333333333,4,4,4,2,4,3,1,1,2,3,1,2,4,3,3,3
